hotel_id,city,check_in,check_out,breakfast_0_1,accommadation_type,distance_km,Sustain_cert,reviews_0_10,nr_reviews,Price_euro
1579,München,2/10/2025,2/11/2025,0,Hotel,5,0,8.300000000000001,351,129
1580,München,2/10/2025,2/11/2025,0,Hotel,1.9,0,8.9,525,284
1581,München,2/10/2025,2/11/2025,0,Pension,1.5,0,5.6,479,99
1582,München,2/10/2025,2/11/2025,0,Privatzimmer,10.9,0,9.300000000000001,136,106
1583,München,2/10/2025,2/11/2025,0,Ferienhaus,10.1,0,9,28,278
1584,München,2/10/2025,2/11/2025,0,Ferienwohnung,1.9,0,9.4,15,261
1585,München,2/10/2025,2/11/2025,0,Ferienwohnung,3.7,0,7.5,29,182
1586,München,2/10/2025,2/11/2025,0,Ferienwohnung,7.1,0,8.699999999999999,34,78
1587,München,2/10/2025,2/11/2025,0,Ferienwohnung,1.3,0,6.3,115,159
1588,München,2/10/2025,2/11/2025,0,Ferienwohnung,9,0,7.7,47,59
1589,München,2/10/2025,2/11/2025,0,Aparthotel,3.5,0,7.4,47,79
1590,München,2/10/2025,2/11/2025,0,Ferienwohnung,5.4,0,9.6,5,223
1591,München,2/10/2025,2/11/2025,0,Ferienwohnung,5.2,0,9,8,752
1592,München,2/10/2025,2/11/2025,0,Hotel,1.1,1,9.1,783,520
1593,München,2/10/2025,2/11/2025,0,Hotel,.04,0,9.4,611,525
1594,München,2/10/2025,2/11/2025,0,Ferienwohnung,1.3,0,7.7,61,105
1595,München,2/10/2025,2/11/2025,0,Hotel,.9,0,9,80,539
1596,München,2/10/2025,2/11/2025,0,Ferienwohnung,2,0,6,19,190
1597,München,2/10/2025,2/11/2025,0,Ferienwohnung,10.6,0,7.4,14,157
1598,München,2/10/2025,2/11/2025,0,Aparthotel,.6,0,9.1,60,250
1599,München,2/10/2025,2/11/2025,0,Hotel,.4,0,8.9,308,778
1600,München,2/10/2025,2/11/2025,0,Hostel,11.5,0,4.7,8,53
1601,München,2/10/2025,2/11/2025,0,Pension,8.5,0,7.2,17,208
1602,München,2/10/2025,2/11/2025,0,Ferienwohnung,1.6,0,7.5,38,258
1603,München,2/10/2025,2/11/2025,0,Ferienwohnung,9,0,5.3,106,115
1604,München,2/10/2025,2/11/2025,0,Ferienwohnung,9.1,0,8.4,14,116
1605,München,2/10/2025,2/11/2025,0,Ferienwohnung,5.5,0,7.4,17,287
1606,München,2/10/2025,2/11/2025,0,Privatzimmer,5.6,0,8.300000000000001,17,109
1607,München,2/10/2025,2/11/2025,0,Privatzimmer,10.2,0,8.4,23,108
1608,München,2/10/2025,2/11/2025,0,Privatzimmer,5.5,0,1.7,14,68
1609,München,2/10/2025,2/11/2025,0,Ferienwohnung,.7,0,7.7,14,1350
1610,München,2/10/2025,2/11/2025,0,Pension,6.9,0,5.7,3,288
1611,München,2/10/2025,2/11/2025,0,Ferienwohnung,1.4,0,1,2,800
1612,München,2/10/2025,2/11/2025,0,Ferienwohnung,1.3,0,3.3,6,900
1613,München,2/10/2025,2/11/2025,0,Ferienwohnung,1.4,0,2,4,969
